Is Duplicate Row?,X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Lat/Long,Lat/Long - Split 1,Lat/Long - Split 2
Unique,-73.972250020,40.774287960,11D-AM-1010-03,11D,AM,10102018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,30,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9722500196844 40.7742879599026),POINT,(-73.9722500196844 40.7742879599026)
Unique,-73.970953489,40.776596474,14D-AM-1014-15,14D,AM,10142018,15,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,True,False,False,POINT (-73.9709534894049 40.7765964740768),POINT,(-73.9709534894049 40.7765964740768)
Unique,-73.968283051,40.781015109,19D-PM-1008-03,19D,PM,10082018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,5,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9682830510954 40.7810151087286),POINT,(-73.9682830510954 40.7810151087286)
Unique,-73.956932496,40.787774837,30I-PM-1006-01,30I,PM,10062018,1,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9569324958684 40.78777483742591),POINT,(-73.9569324958684 40.78777483742591)
Unique,-73.979203907,40.767874947,2C-AM-1010-07,02C,AM,10102018,7,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,True,True,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9792039071114 40.76787494712671),POINT,(-73.9792039071114 40.76787494712671)
Unique,-73.961241953,40.794167711,35B-PM-1013-07,35B,PM,10132018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,True,True,False,False,False,False,False,False,True,True,True,POINT (-73.961241953418 40.7941677113011),POINT,(-73.961241953418 40.7941677113011)
Unique,-73.966590487,40.780246905,19E-PM-1018-02,19E,PM,10182018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,True,False,True,False,False,False,False,False,True,False,False,False,False,POINT (-73.96659048700901 40.7802469052891),POINT,(-73.96659048700901 40.7802469052891)
Unique,-73.975592326,40.767296797,3F-PM-1013-02,03F,PM,10132018,2,Adult,Black,Gray,Black+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,False,True,POINT (-73.97559232564292 40.7672967972471),POINT,(-73.97559232564292 40.7672967972471)
Unique,-73.975537185,40.773356123,9C-PM-1006-02,09C,PM,10062018,2,Adult,Gray,White,Gray+White,Above Ground,15,False,True,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9755371849972 40.7733561233828),POINT,(-73.9755371849972 40.7733561233828)
Unique,-73.969143336,40.773170833,11G-AM-1012-01,11G,AM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9691433356733 40.77317083332421),POINT,(-73.9691433356733 40.77317083332421)
Unique,-73.969021217,40.783409940,21B-PM-1017-05,21B,PM,10172018,5,Juvenile,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9690212174 40.7834099404107),POINT,(-73.9690212174 40.7834099404107)
Unique,-73.959835039,40.797327400,38A-PM-1013-04,38A,PM,10132018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9598350385541 40.7973274000224),POINT,(-73.9598350385541 40.7973274000224)
Unique,-73.980328270,40.768080989,1B-PM-1019-09,01B,PM,10192018,9,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.9803282698463 40.7680809889384),POINT,(-73.9803282698463 40.7680809889384)
Unique,-73.975309378,40.766667390,2F-AM-1006-04,02F,AM,10062018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,True,False,True,False,POINT (-73.97530937770001 40.7666673897583),POINT,(-73.97530937770001 40.7666673897583)
Unique,-73.967530918,40.778864993,17E-AM-1017-09,17E,AM,10172018,9,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9675309175947 40.7788649926486),POINT,(-73.9675309175947 40.7788649926486)
Unique,-73.977157525,40.767387372,2E-AM-1010-07,02E,AM,10102018,7,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9771575249322 40.7673873716547),POINT,(-73.9771575249322 40.7673873716547)
Unique,-73.976759027,40.771756181,6B-PM-1017-07,06B,PM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,True,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9767590273554 40.7717561807266),POINT,(-73.9767590273554 40.7717561807266)
Unique,-73.975525909,40.770725612,6D-AM-1008-01,06D,AM,10082018,1,Adult,Cinnamon,White,Cinnamon+White,Above Ground,10,False,False,True,True,False,True,False,False,False,False,True,False,False,POINT (-73.9755259087781 40.7707256124181),POINT,(-73.9755259087781 40.7707256124181)
Unique,-73.971685475,40.770666847,7G-PM-1018-07,07G,PM,10182018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.971685475224 40.7706668465923),POINT,(-73.971685475224 40.7706668465923)
Unique,-73.970357149,40.767851563,5I-AM-1010-06,05I,AM,10102018,6,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9703571491616 40.7678515625131),POINT,(-73.9703571491616 40.7678515625131)
Unique,-73.963741589,40.789814036,29B-AM-1007-01,29B,AM,10072018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9637415893182 40.7898140363534),POINT,(-73.9637415893182 40.7898140363534)
Unique,-73.975492297,40.770768639,6D-AM-1008-03,06D,AM,10082018,3,Juvenile,Gray,,Gray+,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9754922970511 40.7707686392991),POINT,(-73.9754922970511 40.7707686392991)
Unique,-73.952270451,40.796566888,41G-AM-1013-01,41G,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,False,True,POINT (-73.9522704511969 40.7965668878961),POINT,(-73.9522704511969 40.7965668878961)
Unique,-73.977458431,40.770813399,5B-AM-1008-02,05B,AM,10082018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9774584305147 40.7708133986192),POINT,(-73.9774584305147 40.7708133986192)
Unique,-73.970465600,40.770112577,7H-PM-1006-05,07H,PM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,True,True,False,False,False,False,True,False,False,True,POINT (-73.970465600402 40.7701125773248),POINT,(-73.970465600402 40.7701125773248)
Unique,-73.965428815,40.781595397,21E-AM-1017-02,21E,AM,10172018,2,Adult,Gray,,Gray+,Above Ground,7,False,True,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9654288151266 40.7815953970174),POINT,(-73.9654288151266 40.7815953970174)
Unique,-73.964108817,40.788655518,28C-AM-1014-01,28C,AM,10142018,1,Adult,Black,,Black+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9641088172632 40.7886555184212),POINT,(-73.9641088172632 40.7886555184212)
Unique,-73.957052877,40.799097380,41B-AM-1010-07,41B,AM,10102018,7,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",Above Ground,10,False,False,False,False,False,True,False,False,True,False,True,False,False,POINT (-73.9570528770427 40.7990973804149),POINT,(-73.9570528770427 40.7990973804149)
Unique,-73.972226150,40.769054207,6G-PM-1020-03,06G,PM,10202018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9722261495647 40.7690542072646),POINT,(-73.9722261495647 40.7690542072646)
Unique,-73.970157589,40.773097328,10G-PM-1017-06,10G,PM,10172018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9701575891098 40.7730973282423),POINT,(-73.9701575891098 40.7730973282423)
Unique,-73.969819667,40.780297200,18C-PM-1018-03,18C,PM,10182018,3,Juvenile,Gray,,Gray+,Above Ground,1,True,True,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9698196671161 40.7802972001469),POINT,(-73.9698196671161 40.7802972001469)
Unique,-73.964228887,40.782043998,22F-AM-1007-06,22F,AM,10072018,6,Adult,Cinnamon,,Cinnamon+,Ground Plane,FALSE,False,False,True,True,False,False,False,False,False,False,True,False,False,POINT (-73.9642288873015 40.7820439983567),POINT,(-73.9642288873015 40.7820439983567)
Unique,-73.976029824,40.768195437,3E-PM-1008-07,03E,PM,10082018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9760298241178 40.7681954366911),POINT,(-73.9760298241178 40.7681954366911)
Unique,-73.973322253,40.764997537,1I-PM-1012-01,01I,PM,10122018,1,Juvenile,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,True,False,False,True,POINT (-73.9733222531339 40.7649975371546),POINT,(-73.9733222531339 40.7649975371546)
Unique,-73.972088728,40.776079954,13D-PM-1018-08,13D,PM,10182018,8,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9720887275538 40.7760799537976),POINT,(-73.9720887275538 40.7760799537976)
Unique,-73.969570013,40.781650152,19B-PM-1018-04,19B,PM,10182018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.969570012716 40.7816501516863),POINT,(-73.969570012716 40.7816501516863)
Unique,-73.955880906,40.795276502,38E-PM-1014-03,38E,PM,10142018,3,,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9558809064648 40.7952765022241),POINT,(-73.9558809064648 40.7952765022241)
Unique,-73.977223925,40.773171667,8A-AM-1013-05,08A,AM,10132018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,20,True,False,True,True,False,False,False,False,False,False,True,False,False,POINT (-73.9772239251936 40.7731716665766),POINT,(-73.9772239251936 40.7731716665766)
Unique,-73.970026394,40.769933510,7H-PM-1006-07,07H,PM,10062018,7,Adult,Gray,,Gray+,Above Ground,15,False,True,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9700263936574 40.7699335098581),POINT,(-73.9700263936574 40.7699335098581)
Unique,-73.969370142,40.784072119,22A-PM-1017-03,22A,PM,10172018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,False,POINT (-73.969370141813 40.7840721191988),POINT,(-73.969370141813 40.7840721191988)
Unique,-73.963697184,40.782563854,22F-AM-1007-04,22F,AM,10072018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9636971843665 40.7825638537362),POINT,(-73.9636971843665 40.7825638537362)
Unique,-73.957480903,40.795001362,37D-PM-1014-04,37D,PM,10142018,4,Adult,Gray,,Gray+,Ground Plane,FALSE,False,True,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9574809028248 40.7950013620207),POINT,(-73.9574809028248 40.7950013620207)
Unique,-73.972069938,40.765940263,3I-PM-1013-04,03I,PM,10132018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.97206993774601 40.7659402627832),POINT,(-73.97206993774601 40.7659402627832)
Unique,-73.963816725,40.777648568,18I-PM-1007-03,18I,PM,10072018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,25,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9638167248251 40.77764856793541),POINT,(-73.9638167248251 40.77764856793541)
Unique,-73.954787803,40.789915187,33I-PM-1006-05,33I,PM,10062018,5,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9547878025303 40.7899151873467),POINT,(-73.9547878025303 40.7899151873467)
Unique,-73.968739523,40.780736448,18D-AM-1018-02,18D,AM,10182018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9687395228846 40.7807364481385),POINT,(-73.9687395228846 40.7807364481385)
Unique,-73.963831203,40.790382666,30B-AM-1007-07,30B,AM,10072018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,False,True,POINT (-73.9638312025305 40.7903826659569),POINT,(-73.9638312025305 40.7903826659569)
Unique,-73.962204768,40.794512636,35A-AM-1014-06,35A,AM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,True,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9622047677701 40.7945126358465),POINT,(-73.9622047677701 40.7945126358465)
Unique,-73.975180673,40.767194033,3F-PM-1013-05,03F,PM,10132018,5,Adult,Gray,White,Gray+White,Above Ground,13,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.97518067271972 40.7671940332258),POINT,(-73.97518067271972 40.7671940332258)
Unique,-73.972205654,40.780511176,17A-PM-1013-03,17A,PM,10132018,3,Adult,Gray,,Gray+,Above Ground,15,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9722056538718 40.7805111762703),POINT,(-73.9722056538718 40.7805111762703)
Unique,-73.970526010,40.782633369,19A-PM-1013-04,19A,PM,10132018,4,Adult,Gray,"Black, White","Gray+Black, White",Above Ground,2,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9705260103239 40.78263336865991),POINT,(-73.9705260103239 40.78263336865991)
Unique,-73.964001632,40.792175910,32A-PM-1013-01,32A,PM,10132018,1,Juvenile,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9640016324897 40.7921759097124),POINT,(-73.9640016324897 40.7921759097124)
Unique,-73.959644586,40.797194868,38A-PM-1013-05,38A,PM,10132018,5,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9596445861554 40.7971948679007),POINT,(-73.9596445861554 40.7971948679007)
Unique,-73.970016203,40.781527748,19B-AM-1019-02,19B,AM,10192018,2,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,True,False,False,True,False,False,False,False,False,False,False,True,True,POINT (-73.9700162034073 40.7815277479588),POINT,(-73.9700162034073 40.7815277479588)
Unique,-73.979333442,40.767414209,1C-PM-1013-02,01C,PM,10132018,2,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9793334416378 40.7674142089209),POINT,(-73.9793334416378 40.7674142089209)
Unique,-73.974281148,40.775533619,11B-PM-1014-08,11B,PM,10142018,8,,Gray,,Gray+,Above Ground,10,False,True,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.97428114848522 40.775533619083),POINT,(-73.97428114848522 40.775533619083)
Unique,-73.958170695,40.790632140,32F-AM-1012-05,32F,AM,10122018,5,Adult,Gray,White,Gray+White,Above Ground,10,True,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9581706950566 40.7906321397269),POINT,(-73.9581706950566 40.7906321397269)
Unique,-73.970803230,40.778426567,15C-AM-1010-02,15C,AM,10102018,2,Adult,Gray,,Gray+,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9708032298419 40.77842656745441),POINT,(-73.9708032298419 40.77842656745441)
Unique,-73.969895907,40.771676380,9H-AM-1006-05,09H,AM,10062018,5,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9698959071826 40.7716763799299),POINT,(-73.9698959071826 40.7716763799299)
Unique,-73.955952014,40.795053629,38E-AM-1010-06,38E,AM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,1,True,True,False,False,False,False,False,False,False,True,False,True,False,POINT (-73.95595201371721 40.7950536287174),POINT,(-73.95595201371721 40.7950536287174)
Unique,-73.971333059,40.777192421,14D-AM-1014-10,14D,AM,10142018,10,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9713330594434 40.7771924214236),POINT,(-73.9713330594434 40.7771924214236)
Unique,-73.970467946,40.777338424,14D-PM-1019-10,14D,PM,10192018,10,Adult,Gray,,Gray+,Above Ground,20,False,False,True,False,False,False,False,False,True,False,False,False,True,POINT (-73.9704679459444 40.7773384236212),POINT,(-73.9704679459444 40.7773384236212)
Unique,-73.958707276,40.785025622,27I-AM-1007-01,27I,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,20,False,False,True,True,False,False,False,False,False,False,False,False,True,POINT (-73.9587072763996 40.7850256219415),POINT,(-73.9587072763996 40.7850256219415)
Unique,-73.975837533,40.767679329,3E-AM-1006-06,03E,AM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,14,False,False,False,True,False,False,False,False,False,False,False,False,False,POINT (-73.9758375334287 40.7676793289765),POINT,(-73.9758375334287 40.7676793289765)
Unique,-73.958124302,40.794431473,36D-AM-1007-01,36D,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,True,False,True,False,False,False,False,False,False,False,True,POINT (-73.95812430217221 40.794431473386),POINT,(-73.95812430217221 40.794431473386)
Unique,-73.974379519,40.769203041,5E-AM-1008-05,05E,AM,10082018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,1,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9743795190073 40.7692030411004),POINT,(-73.9743795190073 40.7692030411004)
